1224.300000 945.600000
1224.300000 971.000000
1224.300000 996.400000
1224.300000 1021.800000
1224.300000 1047.200000
1186.200000 1034.500000
1186.200000 1059.900000
1084.600000 1059.900000
1084.600000 1034.500000
1052.800000 1034.500000
0.000000 0.000000
1027.400000 1034.500000
1027.400000 1059.900000
1027.400000 1085.300000
1027.400000 1110.700000
1027.400000 1136.100000
1027.400000 1161.500000
1027.400000 1186.900000
1027.400000 1212.300000
1052.800000 1212.300000
1052.800000 1186.900000
1052.800000 1161.500000
1052.800000 1136.100000
1052.800000 1110.700000
1052.800000 1085.300000
1052.800000 1059.900000
1084.600000 1085.300000
1084.600000 1110.700000
1084.600000 1136.100000
1084.600000 1161.500000
1084.600000 1186.900000
1084.600000 1212.300000
1084.600000 1237.700000
1052.800000 1237.700000
1027.400000 1237.700000
1027.400000 1263.100000
1027.400000 1288.500000
1052.800000 1288.500000
1052.800000 1263.100000
1084.600000 1263.100000
1084.600000 1288.500000
1084.600000 1313.900000
1084.600000 1339.300000
1084.600000 1364.700000
1084.600000 1390.100000
1084.600000 1415.500000
1052.800000 1415.500000
1052.800000 1390.100000
1052.800000 1364.700000
1052.800000 1339.300000
1052.800000 1313.900000
1027.400000 1313.900000
1027.400000 1339.300000
1027.400000 1364.700000
1027.400000 1390.100000
1027.400000 1415.500000
1027.400000 1504.400000
1052.800000 1517.100000
1052.800000 1491.700000
1084.600000 1491.700000
1186.200000 1491.700000
1224.300000 1529.800000
1224.300000 1555.200000
1224.300000 1580.600000
1224.300000 1606.000000
1224.300000 1631.400000
1224.300000 1656.800000
1224.300000 1682.200000
1224.300000 1707.600000
1224.300000 1733.000000
1097.300000 1948.900000
1071.900000 1948.900000
1224.300000 2152.100000
1224.300000 2177.500000
1224.300000 2202.900000
1224.300000 2228.300000
1224.300000 2253.700000
1224.300000 2279.100000
1224.300000 2304.500000
1224.300000 2329.900000
1224.300000 2355.300000
1224.300000 2380.700000
1224.300000 2406.100000
1224.300000 2431.500000
1224.300000 2456.900000
1224.300000 2482.300000
1325.900000 2152.100000
1325.900000 2177.500000
1325.900000 2202.900000
1325.900000 2228.300000
1325.900000 2253.700000
1325.900000 2279.100000
1325.900000 2304.500000
1325.900000 2329.900000
1325.900000 2355.300000
1325.900000 2380.700000
1325.900000 2406.100000
1325.900000 2431.500000
1325.900000 2456.900000
1325.900000 2482.300000
1287.800000 2545.800000
1262.400000 2545.800000
1224.300000 2609.300000
1224.300000 2634.700000
1186.200000 2647.400000
1084.600000 2647.400000
1052.800000 2647.400000
1027.400000 2660.100000
1052.800000 2672.800000
1084.600000 2837.900000
1186.200000 2837.900000
1224.300000 2863.300000
1224.300000 2888.700000
1224.300000 2914.100000
1224.300000 2939.500000
1325.900000 2939.500000
1325.900000 2914.100000
1325.900000 2888.700000
1325.900000 2863.300000
1325.900000 2837.900000
1224.300000 2837.900000
1224.300000 2812.500000
1224.300000 2787.100000
1224.300000 2761.700000
1224.300000 2736.300000
1224.300000 2710.900000
1224.300000 2685.500000
1224.300000 2660.100000
1325.900000 2609.300000
1325.900000 2634.700000
1325.900000 2660.100000
1325.900000 2685.500000
1325.900000 2710.900000
1325.900000 2736.300000
1325.900000 2761.700000
1325.900000 2787.100000
1325.900000 2812.500000
1618.000000 2818.900000
1643.400000 2844.300000
1618.000000 2869.700000
1618.000000 2920.500000
1643.400000 2945.900000
1618.000000 2971.300000
1579.900000 3028.400000
1605.300000 3028.400000
1630.700000 3028.400000
1656.100000 3028.400000
1681.500000 3028.400000
1706.900000 3028.400000
1732.300000 3028.400000
1757.700000 3028.400000
1783.100000 3028.400000
1681.500000 2964.900000
1681.500000 2939.500000
1681.500000 2914.100000
1681.500000 2888.700000
1681.500000 2863.300000
1681.500000 2837.900000
1681.500000 2812.500000
1681.500000 2787.100000
1681.500000 2761.700000
1618.000000 2768.100000
1618.000000 2717.300000
1643.400000 2742.700000
1681.500000 2736.300000
1681.500000 2710.900000
1656.100000 2685.500000
1681.500000 2685.500000
1706.900000 2685.500000
1732.300000 2685.500000
1757.700000 2685.500000
1783.100000 2685.500000
1783.100000 2710.900000
1783.100000 2736.300000
1783.100000 2761.700000
1783.100000 2787.100000
1783.100000 2812.500000
1783.100000 2837.900000
1783.100000 2863.300000
1783.100000 2888.700000
1783.100000 2914.100000
1783.100000 2939.500000
1783.100000 2964.900000
1821.200000 2958.600000
1821.200000 2984.000000
1808.500000 3028.400000
1833.900000 3028.400000
1859.300000 3028.400000
1884.700000 3028.400000
1910.100000 3028.400000
1935.500000 3028.400000
1973.600000 3015.700000
1999.000000 3015.700000
2024.400000 3015.700000
2024.400000 2939.500000
1999.000000 2939.500000
1973.600000 2939.500000
1948.200000 2920.500000
1922.800000 2958.600000
1922.800000 2984.000000
1872.000000 2920.500000
1872.000000 2869.700000
1878.300000 2837.900000
1903.700000 2837.900000
1929.100000 2837.900000
1948.200000 2869.700000
1973.600000 2914.100000
1999.000000 2914.100000
2024.400000 2914.100000
2024.400000 2837.900000
1999.000000 2837.900000
1973.600000 2837.900000
1973.600000 2787.100000
1999.000000 2787.100000
2024.400000 2787.100000
2024.400000 2710.900000
1999.000000 2710.900000
1973.600000 2710.900000
1973.600000 2685.500000
1922.800000 2660.100000
1922.800000 2685.500000
1922.800000 2710.900000
1929.100000 2736.300000
1903.700000 2736.300000
1878.300000 2736.300000
1821.200000 2710.900000
1821.200000 2685.500000
1821.200000 2660.100000
1821.200000 2634.700000
1821.200000 2609.300000
1783.100000 2609.300000
1783.100000 2634.700000
1681.500000 2609.300000
1681.500000 2634.700000
1643.400000 2641.100000
1618.000000 2666.500000
1618.000000 2615.700000
1579.900000 2571.200000
1605.300000 2571.200000
1630.700000 2571.200000
1656.100000 2571.200000
1681.500000 2571.200000
1706.900000 2571.200000
1732.300000 2571.200000
1757.700000 2571.200000
1783.100000 2571.200000
1808.500000 2571.200000
1783.100000 2507.700000
1783.100000 2482.300000
1783.100000 2456.900000
1783.100000 2431.500000
1783.100000 2406.100000
1783.100000 2380.700000
1783.100000 2355.300000
1783.100000 2329.900000
1783.100000 2304.500000
1783.100000 2279.100000
1783.100000 2253.700000
1783.100000 2228.300000
1757.700000 2228.300000
1732.300000 2228.300000
1706.900000 2228.300000
1681.500000 2228.300000
1656.100000 2228.300000
1681.500000 2253.700000
1681.500000 2279.100000
1681.500000 2304.500000
1681.500000 2329.900000
1681.500000 2355.300000
1681.500000 2380.700000
1681.500000 2406.100000
1681.500000 2431.500000
1681.500000 2456.900000
1681.500000 2482.300000
1681.500000 2507.700000
1643.400000 2488.700000
1618.000000 2514.100000
1618.000000 2463.300000
1618.000000 2412.500000
1643.400000 2387.100000
1618.000000 2361.700000
1618.000000 2310.900000
1643.400000 2285.500000
1618.000000 2260.100000
1618.000000 2209.300000
1643.400000 2183.900000
1618.000000 2158.500000
1681.500000 2152.100000
1681.500000 2177.500000
1783.100000 2177.500000
1783.100000 2152.100000
1821.200000 2152.100000
1821.200000 2177.500000
1821.200000 2202.900000
1821.200000 2228.300000
1821.200000 2253.700000
1878.300000 2279.100000
1903.700000 2279.100000
1929.100000 2279.100000
1973.600000 2329.900000
1999.000000 2329.900000
2024.400000 2329.900000
2024.400000 2253.700000
2024.400000 2228.300000
1999.000000 2228.300000
1999.000000 2253.700000
1973.600000 2253.700000
1973.600000 2228.300000
1922.800000 2253.700000
1922.800000 2228.300000
1922.800000 2202.900000
1922.800000 2177.500000
1922.800000 2152.100000
1973.600000 2152.100000
1999.000000 2152.100000
2024.400000 2152.100000
2075.200000 2152.100000
2075.200000 2177.500000
2075.200000 2202.900000
2075.200000 2228.300000
2075.200000 2253.700000
2075.200000 2279.100000
2075.200000 2304.500000
2075.200000 2329.900000
2075.200000 2355.300000
2075.200000 2380.700000
2075.200000 2406.100000
2075.200000 2431.500000
2075.200000 2456.900000
2075.200000 2482.300000
2024.400000 2456.900000
1999.000000 2456.900000
1973.600000 2482.300000
1999.000000 2482.300000
2024.400000 2482.300000
2024.400000 2558.500000
1999.000000 2558.500000
1973.600000 2558.500000
1922.800000 2526.800000
1922.800000 2501.400000
1948.200000 2463.300000
1973.600000 2456.900000
1948.200000 2412.500000
2024.400000 2380.700000
1999.000000 2380.700000
1973.600000 2380.700000
1929.100000 2380.700000
1903.700000 2380.700000
1878.300000 2380.700000
1872.000000 2412.500000
1872.000000 2463.300000
1821.200000 2501.400000
1821.200000 2526.800000
1833.900000 2571.200000
1859.300000 2571.200000
1884.700000 2571.200000
1910.100000 2571.200000
1935.500000 2571.200000
1922.800000 2609.300000
1922.800000 2634.700000
1973.600000 2609.300000
1999.000000 2609.300000
2024.400000 2609.300000
1999.000000 2685.500000
2024.400000 2685.500000
2075.200000 2609.300000
2075.200000 2634.700000
2075.200000 2660.100000
2075.200000 2685.500000
2075.200000 2710.900000
2075.200000 2736.300000
2075.200000 2761.700000
2075.200000 2787.100000
2075.200000 2812.500000
2075.200000 2837.900000
2075.200000 2863.300000
2075.200000 2888.700000
2075.200000 2914.100000
2075.200000 2939.500000
2176.800000 2939.500000
2176.800000 2914.100000
2176.800000 2888.700000
2176.800000 2863.300000
2176.800000 2837.900000
2176.800000 2812.500000
2176.800000 2787.100000
2176.800000 2761.700000
2176.800000 2736.300000
2176.800000 2710.900000
2176.800000 2685.500000
2176.800000 2660.100000
2176.800000 2634.700000
2176.800000 2609.300000
2113.300000 2545.800000
2138.700000 2545.800000
2176.800000 2482.300000
2176.800000 2456.900000
2176.800000 2431.500000
2176.800000 2406.100000
2176.800000 2380.700000
2176.800000 2355.300000
2176.800000 2329.900000
2176.800000 2304.500000
2176.800000 2279.100000
2176.800000 2253.700000
2176.800000 2228.300000
2176.800000 2202.900000
2176.800000 2177.500000
2176.800000 2152.100000
2113.300000 1948.900000
2138.700000 1948.900000
2449.800000 2037.800000
2475.200000 2037.800000
2500.600000 2037.800000
2526.000000 2037.800000
2551.400000 2037.800000
2576.800000 2037.800000
2602.200000 2037.800000
2627.600000 2037.800000
2672.100000 2037.800000
2697.500000 2037.800000
2722.900000 2037.800000
2748.300000 2037.800000
2773.700000 2037.800000
2799.100000 2037.800000
2824.500000 2037.800000
2849.900000 2037.800000
2926.100000 2075.900000
2926.100000 2152.100000
2926.100000 2202.900000
2875.300000 2228.300000
2849.900000 2228.300000
2824.500000 2228.300000
2773.700000 2202.900000
2773.700000 2228.300000
2773.700000 2253.700000
2729.200000 2279.100000
2754.600000 2279.100000
2780.000000 2279.100000
2824.500000 2253.700000
2849.900000 2253.700000
2875.300000 2253.700000
2926.100000 2279.100000
3002.300000 2279.100000
3053.100000 2279.100000
3103.900000 2279.100000
3103.900000 2329.900000
3053.100000 2329.900000
3002.300000 2329.900000
2926.100000 2329.900000
2875.300000 2329.900000
2849.900000 2329.900000
2824.500000 2329.900000
2824.500000 2380.700000
2849.900000 2380.700000
2875.300000 2380.700000
2926.100000 2406.100000
2926.100000 2456.900000
2875.300000 2456.900000
2849.900000 2456.900000
2824.500000 2456.900000
2824.500000 2482.300000
2849.900000 2482.300000
2875.300000 2482.300000
2926.100000 2533.100000
2926.100000 2583.900000
2926.100000 2660.100000
2926.100000 2710.900000
2875.300000 2710.900000
2875.300000 2685.500000
2849.900000 2685.500000
2824.500000 2685.500000
2824.500000 2710.900000
2849.900000 2710.900000
2875.300000 2787.100000
2849.900000 2787.100000
2824.500000 2787.100000
2780.000000 2736.300000
2754.600000 2736.300000
2729.200000 2736.300000
2773.700000 2710.900000
2773.700000 2685.500000
2773.700000 2660.100000
2773.700000 2634.700000
2773.700000 2609.300000
2824.500000 2609.300000
2849.900000 2609.300000
2875.300000 2609.300000
2875.300000 2558.500000
2849.900000 2558.500000
2824.500000 2558.500000
2786.400000 2571.200000
2773.700000 2526.800000
2773.700000 2501.400000
2799.100000 2463.300000
2799.100000 2412.500000
2780.000000 2380.700000
2754.600000 2380.700000
2729.200000 2380.700000
2722.900000 2412.500000
2722.900000 2463.300000
2672.100000 2501.400000
2672.100000 2526.800000
2634.000000 2507.700000
2634.000000 2482.300000
2634.000000 2456.900000
2634.000000 2431.500000
2634.000000 2406.100000
2634.000000 2380.700000
2634.000000 2355.300000
2634.000000 2329.900000
2634.000000 2304.500000
2634.000000 2279.100000
2532.400000 2304.500000
2532.400000 2279.100000
2532.400000 2253.700000
2507.000000 2228.300000
2532.400000 2228.300000
2557.800000 2228.300000
2583.200000 2228.300000
2608.600000 2228.300000
2634.000000 2228.300000
2634.000000 2253.700000
2672.100000 2253.700000
2672.100000 2228.300000
2672.100000 2202.900000
2672.100000 2177.500000
2773.700000 2177.500000
2773.700000 2152.100000
2824.500000 2152.100000
2849.900000 2152.100000
